Latitude,Longitude,CustType
-6.7962069,39.2108681,personal
-6.7742732,39.2334023,personal
-6.630166,39.1635617,personal
-6.696214,39.128073,personal
-6.810766831,39.25963351,corporate
-6.7829438,39.2245606,personal
-6.7925196,39.2086751,personal
-6.8191884,39.2721899,personal
-6.7851658,39.2574864,personal
-6.702484044,39.20087636,personal
-6.652790399,39.18578625,personal
-6.7906838,39.2552299,personal
-6.789281779,39.25374771,personal
-6.6692601,39.1923423,personal
-6.7414821,39.0881198,personal
-6.7916814,39.2703838,personal
-6.7473712,39.2816971,personal
-6.8197286,39.2729993,personal
-6.8090633,39.2219019,corporate
-6.7271309,39.2071368,corporate
-6.7231168,39.2299377,personal
-6.667218,39.1803028,personal
-6.369144898,34.88887399,personal
-6.7405999,39.1489979,personal
-6.8090633,39.2219019,personal
-6.822026559,39.30446577,personal
-6.8107874,39.2596277,personal
-6.7405999,39.1489979,personal
-6.369028,34.888822,personal
-6.819593078,39.27324175,personal
-6.7916814,39.2703838,personal
-6.928049094,39.13331034,personal
-6.8048224,39.2583139,personal
-6.718349841,39.22434568,personal
-6.8107874,39.2596277,personal
null,null,personal
-6.7829438,39.2245606,personal
-6.8038095,39.166302,personal
-6.8197286,39.2729993,corporate
-6.764973,39.047543,personal
-6.369028,34.888822,personal
-6.656536729,39.09904759,personal
-6.6173653,39.1235548,personal
-6.369028,34.888822,personal
-6.6614771,39.2003461,personal
-6.8090633,39.2219019,corporate
-6.8107874,39.2596277,personal
-6.8107874,39.2596277,personal
-6.747592703,39.16579381,personal
-6.6173653,39.1235548,personal
-6.7271309,39.2071368,personal
-6.7904705,39.2506594,personal
-3.6251732,30.585714,personal
-6.8016344,39.2463691,personal
-6.786156718,39.2607752,personal
-6.7829438,39.2245606,corporate
-6.78213821,39.22924456,personal
-6.8261006,39.2562762,personal
-6.8209449,39.2787879,personal
-6.791058782,39.27050049,personal
-6.7405999,39.1489979,personal
-6.8107874,39.2596277,personal
-6.7829438,39.2245606,personal
-6.8197286,39.2729993,personal
-6.7852822,39.2450491,personal
-6.7916814,39.2703838,personal
-6.810744766,39.25983926,personal
-6.8077377,39.0818149,personal
-6.7405999,39.1489979,personal
-6.369028,34.888822,personal
-6.8107874,39.2596277,personal
-6.6173653,39.1235548,personal
-6.800986871,39.26054805,personal
-6.705323729,39.1127336,personal
-6.7473712,39.2816971,corporate
-6.7825111,39.0182514,personal
-6.7120546,39.14505,personal
-6.7188964,39.2084739,personal
-6.776922278,39.26326504,corporate
-6.7414821,39.0881198,personal
-6.6173653,39.1235548,personal
-6.727209334,39.20722531,personal
-6.7405999,39.1489979,personal
-6.782525,39.242975,personal
-6.8000413,39.2589016,personal
-6.8329734,39.2559299,personal
-6.80117724,39.2419883,personal
-6.7231168,39.2299377,personal
-6.723112676,39.22993541,personal
-6.735999834,39.17148605,personal
-6.7925196,39.2086751,personal
-6.7829438,39.2245606,personal
-6.773641338,39.22326124,personal
-6.7231168,39.2299377,personal
-6.7575038,39.1951781,corporate
-6.824018627,39.27158175,corporate
-6.81920925,39.27303036,personal
-6.369028,34.888822,personal
-6.640025338,39.16506303,corporate
-6.7829438,39.2245606,personal
-6.7971123,39.2336791,personal
-6.780364279,39.19259705,personal
-6.6173653,39.1235548,personal
-6.792225,39.257275,personal
-6.713406064,39.133226,personal
-6.7573963,39.2761338,personal
-6.7851658,39.2574864,personal
-6.8197286,39.2729993,personal
-6.763388768,39.11042722,personal
-6.8107874,39.2596277,personal
-6.803354604,39.16613102,personal
-6.369028,34.888822,personal
-6.78160553,39.28581239,corporate
-6.7414821,39.0881198,personal
-6.8130887,39.2300557,personal
-6.7318974,39.1444136,personal
-6.8090633,39.2219019,personal
-6.7405999,39.1489979,personal
-6.799010705,39.26431596,personal
-6.7829438,39.2245606,personal
-6.7925196,39.2086751,personal
-6.7405999,39.1489979,personal
-6.716066014,39.13765503,personal
-6.665616501,39.17755651,personal
-4.227414342,35.00602075,personal
-3.6251732,30.585714,personal
-6.7405999,39.1489979,corporate
-6.7405999,39.1489979,personal
-6.81110327,39.22632705,personal
-6.8026017,39.2273868,personal
-6.784114378,39.16821241,personal
-6.8038095,39.166302,personal
-6.8128728,39.2402447,personal
-6.823380075,39.27330264,personal
-6.7851658,39.2574864,personal
-6.639065153,39.12353647,personal
-6.6232017,39.1668618,personal
-6.638189794,39.16418374,personal
-6.369028,34.888822,personal
-6.7829438,39.2245606,personal
-6.7829438,39.2245606,corporate
-6.8315117,39.2557655,personal
-6.7829438,39.2245606,personal
-6.8077377,39.0818149,personal
-6.8100511,39.2744703,personal
-6.7971123,39.2336791,personal
-6.8139798,39.2395925,personal
-6.8197286,39.2729993,personal
-6.7971123,39.2336791,personal
-6.7053324,39.1127352,personal
-6.808105036,39.26282877,personal
-6.7575038,39.1951781,personal
-6.8077377,39.0818149,corporate
-6.8107874,39.2596277,personal
-6.7231168,39.2299377,personal
-6.7231168,39.2299377,personal
-6.7053324,39.1127352,personal
-6.7231168,39.2299377,corporate
-6.6558957,39.0808887,personal
-6.369028,34.888822,personal
-6.8107874,39.2596277,personal
-6.7053324,39.1127352,personal
-6.7231168,39.2299377,personal
-6.7271309,39.2071368,corporate
-6.637921323,39.16617341,personal
-6.7577906,39.1995822,personal
-6.8107874,39.2596277,personal
-6.7851658,39.2574864,personal
-6.7701309,39.1906861,personal
-6.7405999,39.1489979,corporate
-6.7914785,39.1968522,personal
-6.705331721,39.1127336,personal
-6.756870872,39.24009077,personal
-6.7414821,39.0881198,personal
-6.7620444,39.2418168,corporate
-6.7904705,39.2506594,personal
-6.8090633,39.2219019,personal
-6.7925196,39.2086751,personal
-6.623731742,39.12655369,personal
-6.8107874,39.2596277,personal
-6.6173653,39.1235548,corporate
-6.7405999,39.1489979,corporate
-6.7937497,39.2417088,personal
-6.8197286,39.2729993,corporate
-6.749094342,39.19904172,personal
-6.662430588,39.19959785,personal
-6.6614771,39.2003461,personal
-6.369028,34.888822,personal
-6.7904705,39.2506594,personal
-6.667964363,39.18332724,personal
-6.8107874,39.2596277,personal
-6.8107874,39.2596277,personal
-6.8077377,39.0818149,personal
-6.7533349,39.1915605,personal
-6.7575038,39.1951781,personal
-6.7829438,39.2245606,personal
-6.7925196,39.2086751,personal
-6.811392,39.2091917,personal
-6.7473712,39.2816971,corporate
-6.730411126,39.15461561,personal
-6.7916814,39.2703838,personal
-6.7778201,39.2462561,personal
-6.6867666,39.21258,personal
-6.8197286,39.2729993,personal
-6.150066302,36.07544845,personal
-6.8081428,39.2610974,personal
-6.7829438,39.2245606,personal
-6.718711105,39.19596996,personal
-6.7941752,39.259303,personal
-6.7231168,39.2299377,personal
-6.8197286,39.2729993,corporate
-6.7829438,39.2245606,personal
-6.9047966,39.2510121,personal
-6.8208371,39.2843636,personal
-6.7524366,39.276258,personal
-6.6703915,39.1915114,personal
-6.7575038,39.1951781,corporate
-6.822012,39.2731011,personal
-6.7620444,39.2418168,personal
-6.8107874,39.2596277,personal
-6.7829438,39.2245606,personal
-6.7414821,39.0881198,personal
-6.792452628,39.21693846,personal
-6.6173653,39.1235548,personal
-6.7053324,39.1127352,personal
-6.8107874,39.2596277,personal
-6.7053324,39.1127352,personal
-6.8107874,39.2596277,personal
-6.791781,39.255707,personal
-6.7904705,39.2506594,personal
-6.7575038,39.1951781,personal
-6.8047973,39.2811646,personal
-6.742128066,39.08832139,personal
-6.6606721,39.1862368,personal
-6.7829438,39.2245606,personal
-6.672171258,39.19754283,personal
-6.8053895,39.2742613,personal
-6.6614771,39.2003461,personal
-6.8197286,39.2729993,personal
-6.8266621,39.2609775,personal
-6.706883095,39.20412425,personal
-6.7276589,39.1916755,personal
-6.8107874,39.2596277,personal
null,null,corporate
-6.8020483,39.2604819,personal
-6.810883758,39.25978839,personal
-6.791012825,39.08428011,personal
-6.7053324,39.1127352,personal
-6.8071601,39.2622938,personal
-6.7053324,39.1127352,personal
-6.678442498,39.1557506,personal
-6.7937497,39.2417088,personal
-6.7542179,39.1862627,personal
-3.6251732,30.585714,personal
-6.8038095,39.166302,personal
-6.753673047,39.19607247,personal
-6.8020041,39.2431451,personal
-6.369028,34.888822,personal
-6.7575038,39.1951781,personal
-6.369028,34.888822,personal
-6.7053324,39.1127352,personal
-6.7053324,39.1127352,corporate
-6.6888918,39.2128033,personal
-6.7829438,39.2245606,personal
-6.655665304,39.19860232,personal
-6.808299227,39.25350562,personal
-6.8090633,39.2219019,personal
-6.7916814,39.2703838,personal
-6.8090633,39.2219019,personal
-6.8197286,39.2729993,personal
-6.7995234,39.2658551,personal
-6.653983453,39.17873703,personal
-6.7049751,39.2115779,personal
-6.710763305,39.22822952,corporate
-6.7925196,39.2086751,personal
-6.7050894,39.2032573,personal
-6.6173653,39.1235548,personal
-6.71059744,39.22812564,corporate
-6.7153556,39.1769819,personal
-6.7414821,39.0881198,personal
-6.7925196,39.2086751,personal
-6.796259461,39.2632699,personal
-6.369028,34.888822,personal
-6.8090633,39.2219019,personal
-6.8107874,39.2596277,corporate
-6.7742732,39.2334023,personal
-6.6614771,39.2003461,personal
-6.6173653,39.1235548,personal
-6.8210146,39.2771212,personal
-6.792565528,39.22784848,personal
-6.8016344,39.2463691,personal
-6.819409,39.2771156,personal
-6.7937497,39.2417088,personal
-6.8038095,39.166302,personal
-6.6653179,39.1885382,personal
-6.8038095,39.166302,personal
-6.7904705,39.2506594,personal
-6.7851658,39.2574864,personal
-6.7742732,39.2334023,personal
-6.8074961,39.222528,personal
-6.715418518,39.20390887,personal
-6.7829438,39.2245606,personal
-6.717882179,39.23076291,personal
-6.8107874,39.2596277,personal
-6.9275886,39.1335549,personal
-6.7620444,39.2418168,corporate
-6.7620444,39.2418168,corporate
-6.7053324,39.1127352,personal
-6.8038095,39.166302,personal
-6.7851658,39.2574864,personal
-6.7829438,39.2245606,personal
-6.7742732,39.2334023,personal
-6.8038095,39.166302,personal
-4.680141968,31.9226507,personal
-6.7053324,39.1127352,corporate
-6.369028,34.888822,corporate
-6.7937497,39.2417088,personal
-6.8107874,39.2596277,personal
-6.809366,39.2761897,personal
-6.8163561,39.2417283,personal
-6.7829438,39.2245606,personal
-6.7620444,39.2418168,personal
-6.7925196,39.2086751,personal
-6.782942468,39.2245388,corporate
-6.369028,34.888822,personal
-6.7904705,39.2506594,personal
-6.7220226,39.2270569,personal
-6.7742732,39.2334023,personal
-6.7829438,39.2245606,personal
-6.784921801,39.25791555,personal
-6.369028,34.888822,personal
-6.7829438,39.2245606,personal
-6.785745,39.2665806,personal
-6.369028,34.888822,personal
-6.6173653,39.1235548,personal
-6.6514837,39.2002532,personal
-6.6173653,39.1235548,personal
-6.7243394,39.1987338,personal
-6.369028,34.888822,personal
-6.7829438,39.2245606,personal
-6.7549143,39.0905288,personal
-6.7414821,39.0881198,personal
-6.369028,34.888822,personal
-6.7620444,39.2418168,personal
-6.776988768,39.23743874,personal
-6.765400762,39.25477266,corporate
null,null,corporate
-6.6614771,39.2003461,personal
-6.741535933,39.08784356,personal
-6.7829438,39.2245606,personal
-6.6770076,39.1934183,personal
-6.792177093,39.23066046,personal
-6.709279068,39.23219378,personal
-6.7742732,39.2334023,corporate
-6.7829438,39.2245606,personal
-6.6614771,39.2003461,personal
-6.7575038,39.1951781,personal
-6.7742732,39.2334023,personal
-6.8168957,39.2855909,personal
-6.817882,39.2480864,personal
-6.8107874,39.2596277,personal
-6.757661191,39.19537658,personal
-6.797164449,39.2674501,personal
-6.6173653,39.1235548,personal
-6.8207991,39.2632744,personal
-6.7851658,39.2574864,personal
-6.7681033,39.0889181,personal
-6.718884,39.1928704,personal
-6.8038095,39.166302,personal
-6.6614771,39.2003461,personal
-6.6614771,39.2003461,personal
-6.7231168,39.2299377,personal
-6.8038095,39.166302,personal
-6.7925196,39.2086751,personal
-6.659891323,39.15033995,personal
-6.7829438,39.2245606,personal
-6.6614771,39.2003461,personal
-6.801252,39.2501783,personal
-6.7620444,39.2418168,personal
-6.667524706,39.16437022,corporate
-6.6614771,39.2003461,personal
-6.7620444,39.2418168,personal
-6.7029185,39.2035373,personal
-6.8197286,39.2729993,personal
-6.8090633,39.2219019,personal
-6.8173007,39.2727113,personal
-6.7904705,39.2506594,corporate
-6.816825221,39.1786313,corporate
-6.8038095,39.166302,personal
-6.7829438,39.2245606,personal
-6.8047973,39.2811646,personal
-6.762076664,39.24201797,personal
-6.7053324,39.1127352,corporate
-6.8066954,39.2609349,personal
-6.7414821,39.0881198,personal
-6.6271275,39.0897838,personal
-6.8090633,39.2219019,personal
-6.6614771,39.2003461,personal
-6.818351716,39.27377343,personal
-6.6614771,39.2003461,personal
-6.6614771,39.2003461,personal
-6.8107874,39.2596277,personal
-6.8208371,39.2843636,personal
-6.7271309,39.2071368,personal
-6.6614771,39.2003461,personal
-6.797979989,39.26101416,personal
-6.7916814,39.2703838,personal
-6.6614771,39.2003461,personal
-6.7829438,39.2245606,personal
-6.709321341,39.20729157,personal
-6.7053324,39.1127352,personal
-6.7829438,39.2245606,personal
-6.8047973,39.2811646,personal
-6.7271309,39.2071368,personal
-6.7108518,39.137912,personal
-6.369028,34.888822,personal
-6.740687878,39.14891124,corporate
-6.7171815,39.1789515,personal
-6.793170979,39.26872856,personal
-6.7449832,39.2040535,personal
-6.7829438,39.2245606,personal
-6.7731833,39.21758,personal
-6.6504008,39.1759469,personal
-6.705466912,39.11294374,personal
-6.8187234,39.2757998,personal
-6.6781666,39.1601152,personal
-6.369028,34.888822,personal
-6.8090633,39.2219019,corporate
-6.791443909,39.26611683,personal
-6.7829438,39.2245606,personal
-6.8101188,39.2559974,personal
-6.817063363,39.24775377,personal
-6.7271309,39.2071368,personal
-6.8077377,39.0818149,personal
-6.7772106,39.2403064,personal
-6.8141975,39.2901367,personal
-6.7343264,39.1393789,personal
-6.6614771,39.2003461,personal
-6.6614771,39.2003461,personal
-6.6638483,39.1891125,personal
-6.693073823,39.1702014,personal
-6.368912986,34.88803983,personal
-6.740687878,39.14891124,personal
-6.6614771,39.2003461,personal
-6.6173653,39.1235548,personal
-6.783569214,39.17943725,personal
-6.6173653,39.1235548,personal
-6.368865555,34.88936383,personal
-6.800606779,39.23077899,personal
-6.8090633,39.2219019,personal
-6.7999216,39.2355206,personal
-6.8196996,39.2763862,personal
-6.7829438,39.2245606,personal
-6.762090028,39.24280709,personal
-6.725472766,39.17243958,personal
-6.8090633,39.2219019,personal
-6.8208371,39.2843636,personal
-6.6173653,39.1235548,personal
-6.7829438,39.2245606,personal
-6.7742732,39.2334023,personal
-6.7829438,39.2245606,personal
-6.6614771,39.2003461,personal
-6.7513392,39.2386172,personal
-6.7925196,39.2086751,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.7851658,39.2574864,corporate
-6.636122748,39.17918462,personal
-6.624568107,39.17269176,personal
-6.7552448,39.1659908,personal
-6.6614771,39.2003461,personal
-6.7053324,39.1127352,personal
-6.369028,34.888822,personal
-6.7829438,39.2245606,personal
-6.628913369,39.08597774,personal
-6.80724592,39.21400151,personal
-6.6719514,39.2127229,personal
-6.808053214,39.22314291,personal
-6.369028,34.888822,personal
-6.6173653,39.1235548,personal
-6.8090633,39.2219019,personal
-6.7020705,39.1855982,personal
-6.369028,34.888822,corporate
-6.6972839,39.1267313,personal
-6.7053324,39.1127352,corporate
-6.7311736,39.0709164,personal
-6.8107874,39.2596277,personal
-6.8038095,39.166302,personal
-6.8038095,39.166302,personal
-6.800629857,39.20802367,personal
-6.7829438,39.2245606,personal
-6.790847479,39.19763088,personal
-6.8038095,39.166302,personal
-6.784306145,39.1695857,personal
-6.631617,39.188174,personal
-6.7794383,39.2444113,personal
-6.796162812,39.20766057,personal
-6.741809407,39.08853839,personal
-6.7090954,39.1406018,personal
-6.783022371,39.22464073,personal
-6.7231168,39.2299377,personal
-6.802490484,39.25213878,personal
-6.368854341,34.88882035,personal
-6.6614771,39.2003461,personal
-6.7742732,39.2334023,personal
-6.369028,34.888822,personal
-6.6173653,39.1235548,personal
-6.9275886,39.1335549,personal
-6.7053324,39.1127352,personal
-6.8038095,39.166302,corporate
-6.7414821,39.0881198,personal
-6.732558943,39.20658328,personal
-6.369028,34.888822,personal
-6.647562438,39.18925099,personal
-6.8258105,39.2614184,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.7916814,39.2703838,personal
-6.6614771,39.2003461,personal
-6.8077377,39.0818149,personal
-6.7053324,39.1127352,personal
-6.625313553,39.14100329,personal
-6.815193208,39.22651392,personal
-6.7829438,39.2245606,personal
-6.8107874,39.2596277,personal
-6.6614771,39.2003461,personal
-6.7925196,39.2086751,personal
-6.7922884,39.2632773,personal
-6.789048167,39.25799446,personal
-6.79642,39.260605,personal
-6.8059244,39.2615822,personal
-6.369312949,34.88934749,personal
-6.705229794,39.22241587,personal
-6.7468949,39.150965,personal
-6.757363904,39.12647217,personal
-6.7829438,39.2245606,personal
-6.8047973,39.2811646,corporate
-6.6245558,39.0901608,personal
-6.7053324,39.1127352,personal
-6.369028,34.888822,personal
-6.8047973,39.2811646,personal
-6.7405999,39.1489979,personal
-6.7053324,39.1127352,personal
-6.7620444,39.2418168,personal
-6.6909098,39.1984472,personal
-6.9275886,39.1335549,personal
-6.8139798,39.2395925,personal
-6.7323883,39.2064882,personal
-6.7922299,39.2637102,personal
-6.7789333,39.23384,personal
-6.7925196,39.2086751,personal
-6.7910274,39.2012107,personal
-6.6614771,39.2003461,personal
-6.8197286,39.2729993,personal
-6.7949618,39.2212604,personal
-7.54772446,32.51579449,personal
-6.790847479,39.19763088,personal
-6.6614771,39.2003461,personal
-6.6614771,39.2003461,personal
-6.705251181,39.11265951,corporate
-6.7916814,39.2703838,personal
-6.369028,34.888822,personal
-6.820259223,39.26348012,personal
-6.8047973,39.2811646,personal
-6.8038095,39.166302,personal
-6.8077377,39.0818149,personal
-6.369028,34.888822,personal
-6.8107874,39.2596277,personal
-6.8197286,39.2729993,personal
-6.8038095,39.166302,personal
-6.752114452,39.17000826,personal
-6.369028,34.888822,personal
-6.8090633,39.2219019,corporate
-6.71982858,39.13787358,personal
-6.719722678,39.13793767,personal
-6.8049974,39.2023114,corporate
-6.8077377,39.0818149,corporate
-6.369028,34.888822,personal
-6.6614771,39.2003461,personal
-6.5792932,39.1340377,personal
-6.780413529,39.22964171,personal
-6.76282965,39.18628168,personal
-6.7829438,39.2245606,personal
-6.7053324,39.1127352,personal
-6.369028,34.888822,personal
-6.369028,34.888822,personal
-6.818322,39.2875377,personal
-6.8107874,39.2596277,personal
-6.7925196,39.2086751,personal
-6.670505761,39.15956372,personal
-6.8038095,39.166302,personal
-6.369028,34.888822,personal
-6.7742732,39.2334023,personal
-6.790943312,39.22264084,personal
-6.8197286,39.2729993,corporate
-6.660089748,39.19378997,personal
-6.754352,39.1299342,personal
-6.7879497,39.25300241,personal
-6.8139798,39.2395925,personal
-6.369028,34.888822,personal
-6.6685498,39.1790671,personal
-6.927577103,39.13351536,personal
-6.369028,34.888822,personal
-6.7739842,39.2171136,personal
-6.7053324,39.1127352,personal
-6.637310598,39.16456729,personal
-6.7231168,39.2299377,personal
-6.8077377,39.0818149,personal
-6.8038095,39.166302,personal
-6.763053356,39.25321092,corporate
-6.804039158,39.22770999,personal
-6.7922299,39.2637102,personal
-6.8038095,39.166302,personal
-6.8107874,39.2596277,personal
-6.732634207,39.20043347,corporate
-6.631617,39.188174,personal
-6.8107874,39.2596277,personal
-6.786410248,39.24336791,personal
-6.8207991,39.2632744,personal
-6.8168957,39.2855909,personal
-6.818322,39.2875377,corporate
-6.7271309,39.2071368,personal
-6.7971123,39.2336791,personal
-6.7575038,39.1951781,personal
-6.7971123,39.2336791,corporate
-6.69471,39.14854,personal
-6.8197286,39.2729993,personal
-6.8077377,39.0818149,corporate
-6.7405999,39.1489979,personal
-6.6081498,39.0824649,personal
-6.8208371,39.2843636,corporate
-6.7829438,39.2245606,personal
-6.818322,39.2875377,personal
-6.369028,34.888822,personal
-6.927232204,39.1339043,corporate
-6.6103745,39.1477669,personal
-6.787979941,39.13565468,personal
-6.794191348,39.20528506,personal
-6.8095685,39.27492374,personal
-6.7586111,39.1270986,personal
-6.7231168,39.2299377,personal
-6.789363588,39.2058856,personal
-6.7233408,39.1855571,personal
-6.7231168,39.2299377,personal
-6.7231168,39.2299377,personal
-6.732556287,39.16792363,personal
-6.7925196,39.2086751,personal
-6.792050128,39.20136808,personal
-6.8107874,39.2596277,personal
-6.8107874,39.2596277,personal
-6.8077377,39.0818149,personal
-6.7053324,39.1127352,personal
-6.8077377,39.0818149,personal
-6.8060567,39.2419245,personal
-6.7053324,39.1127352,personal
-6.369028,34.888822,corporate
-6.7525699,39.1982611,personal
-6.818867,39.2731899,personal
-6.7829438,39.2245606,personal
-6.369028,34.888822,personal
-6.6173653,39.1235548,personal
-6.8168957,39.2855909,personal
-6.6173653,39.1235548,personal
-6.7829438,39.2245606,personal
-6.800916747,39.26544133,personal
-6.626690855,39.13450778,personal
-6.6353001,39.164077,personal
-6.369028,34.888822,personal
-6.768089708,39.24681402,personal
-6.716227139,39.22413565,personal
-6.7925196,39.2086751,personal
-6.7829438,39.2245606,personal
-6.7405999,39.1489979,personal
-6.8107874,39.2596277,personal
-6.8038095,39.166302,personal
-6.7925196,39.2086751,personal
-6.369028,34.888822,personal
-6.8107874,39.2596277,personal
-6.7146864,39.2026398,personal
-6.8038095,39.166302,personal
-6.818322,39.2875377,personal
-6.6614771,39.2003461,personal
-6.8038095,39.166302,personal
-6.8197286,39.2729993,personal
-6.7620444,39.2418168,corporate
-6.369028,34.888822,personal
-6.8197286,39.2729993,personal
-6.6614771,39.2003461,personal
-6.8038095,39.166302,personal
-6.369028,34.888822,personal
-6.791007283,39.26555514,personal
-6.724961325,39.21157837,personal
-6.638515,39.097225,personal
-6.69239273,39.20767064,personal
-6.7777856,39.2324994,personal
-6.8107874,39.2596277,personal
-6.8077377,39.0818149,personal
-6.7053324,39.1127352,personal
-6.830551585,39.25673978,personal
-6.8107874,39.2596277,personal
-6.8107874,39.2596277,personal
-6.7414821,39.0881198,personal
-6.7354168,39.1053659,personal
-6.8101188,39.2559974,personal
-6.7971123,39.2336791,personal
-6.8038095,39.166302,personal
-6.8165743,39.2743355,personal
-6.7742732,39.2334023,corporate
-6.91024669,39.25618384,personal
-6.8038095,39.166302,personal
-6.8090633,39.2219019,personal
-6.794709962,39.20807455,personal
-6.7405999,39.1489979,personal
-6.7851658,39.2574864,personal
-6.781472249,39.24196243,personal
-6.8061665,39.2464466,personal
-6.724572652,39.21397675,corporate
-6.8197286,39.2729993,personal
-6.7271309,39.2071368,personal
-6.736720552,32.38268827,personal
-6.7053324,39.1127352,personal
-6.704807464,39.13403292,personal
-6.792919075,39.20391153,personal
-6.7900324,39.2517151,personal
-6.8038095,39.166302,personal
-6.7405999,39.1489979,personal
-6.9275886,39.1335549,personal
-6.9275886,39.1335549,personal
-6.8107874,39.2596277,corporate
-6.8197286,39.2729993,personal
-6.7925196,39.2086751,personal
-6.369028,34.888822,personal
-6.635864426,39.18367641,personal
-6.6292232,39.1563179,personal
-6.790763523,39.24350591,personal
-6.7816717,39.2647899,personal
-6.8197286,39.2729993,personal
-6.818322,39.2875377,corporate
-6.80451105,39.11490167,personal
-6.719556325,39.22818038,personal
-6.7405999,39.1489979,personal
-6.8197286,39.2729993,corporate
-6.778697604,39.25164401,personal
-6.727092324,39.22917366,personal
-6.8038095,39.166302,personal
-6.8038095,39.166302,personal
-6.7053324,39.1127352,personal
-6.8038095,39.166302,personal
-6.7829438,39.2245606,corporate
-6.6614771,39.2003461,personal
-6.787685346,39.02741598,personal
-6.8165743,39.2743355,personal
-6.7971123,39.2336791,personal
-6.8038095,39.166302,personal
-6.8107874,39.2596277,personal
-6.8038095,39.166302,personal
-6.8107874,39.2596277,personal
-6.7405999,39.1489979,personal
-6.631617,39.188174,personal
-6.7916814,39.2703838,personal
-6.7829438,39.2245606,personal
-6.8107874,39.2596277,personal
-6.8038095,39.166302,personal
-6.8038095,39.166302,personal
-6.8038095,39.166302,personal
-6.7405999,39.1489979,personal
-6.7271309,39.2071368,personal
-6.767126362,39.26013027,corporate
-6.7916814,39.2703838,personal
-6.7925196,39.2086751,personal
-6.8038095,39.166302,personal
-6.7620444,39.2418168,corporate
-6.796032772,39.25894221,personal
-6.8107874,39.2596277,personal
-6.7405999,39.1489979,personal
-6.7405999,39.1489979,personal
-6.8038095,39.166302,personal
-6.6614771,39.2003461,personal
-6.7077323,39.1861655,personal
-6.79238159,39.2083168,personal
-6.798430096,39.20613885,personal
-6.822149302,39.2742911,personal
-6.817938736,39.27463174,corporate
-6.816793,39.2740819,personal
-6.7925196,39.2086751,personal
-6.7829438,39.2245606,personal
-6.7271309,39.2071368,personal
-6.369028,34.888822,personal
-6.740646035,39.14839712,personal
-6.7405999,39.1489979,personal
-6.8107874,39.2596277,corporate
-6.755476339,39.24007416,corporate
-6.8038095,39.166302,personal
-6.7418188,39.1188046,personal
-6.7418283,39.1193952,personal
-6.8038095,39.166302,personal
-6.794485614,39.20562567,personal
-6.785233017,39.25734758,personal
-6.7881923,39.2421398,personal
-6.7271309,39.2071368,personal
-6.6291044,39.1632358,personal
-6.801389,39.2082607,personal
-6.7074539,39.1919491,personal
-6.6614771,39.2003461,personal
-6.818322,39.2875377,personal
-6.8139798,39.2395925,personal
-6.6173653,39.1235548,personal
-6.768630582,39.22423314,personal
-6.7620444,39.2418168,personal
-6.821960343,39.28004067,corporate
-6.8077377,39.0818149,personal
-6.8300891,39.2535571,personal
-6.8107874,39.2596277,personal
-6.8106069,39.2278399,personal
-6.7326187,39.168815,personal
-6.6173653,39.1235548,personal
-6.7829438,39.2245606,personal
-6.7806927,39.2519805,personal
-6.7231168,39.2299377,personal
-5.036417009,31.48306028,personal
-6.6614771,39.2003461,personal
-6.6614771,39.2003461,personal
-6.796445052,39.23545709,personal
-6.7851658,39.2574864,corporate
-6.8197286,39.2729993,personal
-6.740624683,39.17916439,corporate
-6.7231168,39.2299377,personal
-6.8197286,39.2729993,personal
-6.785529988,39.16831568,personal
-6.821081351,39.281407,personal
-6.816674845,39.2147097,personal
-6.7231168,39.2299377,personal
-6.810385724,39.259547,personal
-6.7405999,39.1489979,personal
-6.7742732,39.2334023,personal
-6.7916814,39.2703838,personal
-6.775953,39.242104,personal
-6.7870282,39.2652678,personal
-6.8139798,39.2395925,personal
-6.792831775,39.20823522,personal
-6.727094,39.2126417,personal
-6.7414821,39.0881198,personal
-6.6173653,39.1235548,personal
-6.7904705,39.2506594,corporate
-6.369028,34.888822,personal
-6.7067067,39.1283636,personal
-6.9275886,39.1335549,personal
-6.9275886,39.1335549,personal
-6.818345179,39.27231029,personal
-6.631617,39.188174,personal
-6.6614771,39.2003461,personal
-6.7877624,39.1036373,personal
-6.369028,34.888822,personal
-6.7934483,39.2259128,personal
-6.7575038,39.1951781,personal
-6.7925196,39.2086751,personal
-6.7405999,39.1489979,personal
-6.7904705,39.2506594,personal
-6.7742732,39.2334023,personal
-6.648299538,39.18677057,personal
-6.7829438,39.2245606,personal
-6.795286781,39.22322109,personal
-6.6173653,39.1235548,personal
-6.8055861,39.2271364,personal
-6.820905,39.27468,personal
-6.762477485,39.23692588,personal
-6.7271309,39.2071368,personal
-6.784846522,39.25072306,personal
-6.7271309,39.2071368,personal
-6.369028,34.888822,corporate
-6.7025363,39.1281699,personal
-6.7971123,39.2336791,personal
-6.7231168,39.2299377,personal
-6.7916814,39.2703838,personal
-6.8141975,39.2901367,corporate
-6.8197286,39.2729993,corporate
-6.8208371,39.2843636,corporate
-6.7473712,39.2816971,personal
-6.7161872,39.1927214,personal
-6.7959667,39.2008733,personal
-6.7053324,39.1127352,corporate
-6.7971123,39.2336791,personal
-6.5948626,39.1582981,personal
